pm25_HLL_545,temperature_HLL_545,datetime,humidity_HLL_545,pm25_HLL_549,temperature_HLL_549,humidity_HLL_549,pm25_HLL_420,temperature_HLL_420,humidity_HLL_420,pm25_HLL_541,temperature_HLL_541,humidity_HLL_541,pm25_NL49570,pm25_NL49701,winddirection,windspeed,temperature_knmi,humidity_knmi
9.14,21.2,2023-07-28 07:00:00+00:00,80.93,9.26,21.5,80.96,7.92,20.24,86.97,10.65,20.56,85.27,3.0,8.4,240.0,7.0,,
10.05,21.25,2023-07-28 08:00:00+00:00,79.96,10.17,21.67,79.29,7.72,20.71,84.88,10.59,20.94,83.45,7.1,7.9,240.0,6.0,,
9.52,20.86,2023-07-28 09:00:00+00:00,81.64,10.3,21.08,82.0,6.96,20.45,84.99,9.84,20.66,83.61,6.5,7.8,230.0,7.0,,
7.6,22.24,2023-07-28 10:00:00+00:00,76.11,8.09,22.64,75.42,7.34,20.71,82.59,9.95,20.85,81.41,5.0,8.3,220.0,7.0,,
7.05,23.77,2023-07-28 11:00:00+00:00,69.62,7.4,24.58,67.81,6.89,21.47,79.19,9.6,21.57,78.37,5.8,7.1,230.0,7.0,,
6.09,23.19,2023-07-28 12:00:00+00:00,70.08,6.33,24.2,67.72,5.75,23.48,71.49,8.33,23.45,71.0,5.4,7.3,230.0,8.0,,
5.68,25.73,2023-07-28 13:00:00+00:00,61.91,6.04,26.55,60.87,5.22,24.73,66.51,7.51,24.5,66.37,4.3,7.3,240.0,9.0,,
4.75,27.09,2023-07-28 15:00:00+00:00,55.1,4.63,28.83,52.31,2.56,26.62,55.89,3.56,26.44,55.42,2.4,3.2,230.0,7.0,,
3.54,25.97,2023-07-28 16:00:00+00:00,59.39,3.84,27.35,56.57,2.84,24.91,63.02,4.13,24.67,62.85,0.4,4.1,220.0,6.0,,
2.06,24.57,2023-07-28 17:00:00+00:00,63.2,1.87,25.8,60.73,3.36,23.41,66.68,5.2,23.24,66.45,1.4,3.2,210.0,6.0,,
1.65,22.55,2023-07-28 18:00:00+00:00,67.92,1.72,23.77,64.64,1.36,22.68,66.71,1.65,22.52,66.3,-0.1,1.3,220.0,7.0,,
2.28,20.92,2023-07-28 19:00:00+00:00,72.76,2.3,21.66,70.58,1.37,21.88,69.03,1.63,21.83,68.41,-2.0,1.1,210.0,8.0,,
2.4,19.61,2023-07-28 20:00:00+00:00,78.52,2.62,19.99,77.85,2.23,20.43,74.67,2.97,20.46,74.1,1.7,2.0,210.0,8.0,,
2.79,19.16,2023-07-28 21:00:00+00:00,80.97,2.82,19.29,81.42,1.73,19.85,78.53,2.33,19.97,77.44,3.7,1.8,220.0,9.0,,
4.59,19.2,2023-07-28 22:00:00+00:00,82.57,5.02,19.27,83.23,2.22,19.6,81.13,2.68,19.75,80.06,2.7,2.1,210.0,7.0,,
3.14,18.73,2023-07-28 23:00:00+00:00,83.79,3.33,18.87,84.58,2.36,19.03,83.79,3.42,19.23,82.53,2.3,2.8,220.0,7.0,,
3.77,18.36,2023-07-29 00:00:00+00:00,82.75,4.17,18.37,83.94,2.25,18.27,85.02,3.05,18.51,83.74,2.3,2.5,220.0,9.0,,
3.84,18.46,2023-07-29 01:00:00+00:00,79.76,4.16,18.42,81.01,1.86,18.03,84.54,2.6,18.28,82.91,4.4,2.2,220.0,11.0,,
4.48,18.4,2023-07-29 02:00:00+00:00,79.51,4.49,18.38,80.42,2.01,18.17,82.05,2.7,18.46,80.29,4.1,2.3,230.0,10.0,,
4.58,18.28,2023-07-29 03:00:00+00:00,81.54,5.06,18.23,82.76,2.46,17.77,83.3,3.57,18.07,81.34,-0.3,3.1,230.0,9.0,,
3.94,18.34,2023-07-29 04:00:00+00:00,81.5,4.55,18.31,82.64,2.77,17.46,84.07,3.87,17.78,81.92,-1.3,3.5,230.0,10.0,,
3.45,18.52,2023-07-29 05:00:00+00:00,81.34,4.04,18.51,82.42,3.29,17.53,85.82,4.41,17.77,83.89,1.7,3.9,230.0,11.0,,
3.46,19.33,2023-07-29 06:00:00+00:00,79.95,3.7,19.39,80.76,3.12,18.49,83.8,4.38,18.73,82.1,1.2,4.0,240.0,10.0,,
3.63,20.27,2023-07-29 07:00:00+00:00,76.95,3.91,20.3,77.6,2.07,19.53,81.22,3.05,19.8,79.25,2.9,3.3,240.0,11.0,,
3.13,21.12,2023-07-29 08:00:00+00:00,73.52,3.65,21.61,72.75,1.77,20.93,76.89,2.32,20.96,75.88,2.3,2.6,240.0,11.0,,
4.08,21.18,2023-07-29 10:00:00+00:00,72.31,4.32,21.57,71.55,2.21,20.92,73.41,3.05,20.85,72.87,1.8,3.4,240.0,10.0,,
3.46,21.76,2023-07-29 11:00:00+00:00,70.41,3.64,22.36,69.38,2.31,21.3,73.92,2.91,21.19,72.72,2.3,3.4,230.0,11.0,,
1.94,24.03,2023-07-29 12:00:00+00:00,57.77,2.05,24.95,57.18,1.37,23.54,63.54,1.95,23.29,63.55,0.5,2.5,230.0,9.0,,
1.42,27.04,2023-07-29 13:00:00+00:00,53.4,1.58,27.89,51.51,0.73,25.99,55.09,1.1,25.56,55.61,-0.7,1.2,230.0,8.0,,
1.41,27.44,2023-07-29 14:00:00+00:00,51.77,1.51,28.63,49.64,0.76,25.18,57.03,0.88,26.14,53.66,1.9,0.7,230.0,9.0,,
1.9,26.15,2023-07-29 15:00:00+00:00,54.33,2.07,27.25,52.3,1.14,26.12,53.35,1.43,26.56,51.46,-2.1,1.3,230.0,9.0,,
3.0,25.62,2023-07-29 16:00:00+00:00,55.17,3.25,26.75,53.45,1.68,25.46,52.84,2.39,26.3,49.69,-1.6,2.7,230.0,10.0,,
3.39,24.58,2023-07-29 17:00:00+00:00,56.41,3.56,25.77,53.95,1.68,24.21,55.04,2.4,25.45,50.61,2.3,3.3,230.0,10.0,,
5.47,21.62,2023-07-29 18:00:00+00:00,66.81,6.07,23.57,61.34,2.34,23.73,58.08,3.51,23.65,57.33,2.1,5.1,230.0,11.0,,
7.31,20.07,2023-07-29 19:00:00+00:00,73.2,7.57,21.0,70.36,3.81,21.28,67.09,4.93,21.31,66.21,6.4,7.2,230.0,11.0,,
8.73,19.29,2023-07-29 20:00:00+00:00,77.53,9.0,19.56,77.3,4.13,19.86,74.26,5.97,19.87,73.25,9.0,8.4,220.0,10.0,,
8.68,18.76,2023-07-29 21:00:00+00:00,80.39,9.34,18.87,80.93,4.99,18.99,79.3,7.14,19.1,78.13,5.6,9.6,220.0,11.0,,
9.22,18.35,2023-07-29 22:00:00+00:00,82.09,9.9,18.38,82.86,5.42,18.32,81.83,8.49,18.49,80.6,3.5,10.8,220.0,10.0,,
8.09,18.16,2023-07-29 23:00:00+00:00,82.8,9.38,18.16,83.72,4.89,17.85,83.04,7.54,18.04,81.55,4.9,10.4,220.0,11.0,,
9.11,18.38,2023-07-30 00:00:00+00:00,81.98,10.1,18.32,83.33,5.33,17.63,84.52,7.6,17.88,82.7,6.6,10.2,230.0,12.0,,
8.02,18.75,2023-07-30 01:00:00+00:00,80.12,8.74,18.77,81.22,4.69,18.2,83.86,7.48,18.52,81.82,8.8,9.6,240.0,10.0,,
7.34,18.56,2023-07-30 02:00:00+00:00,78.74,8.39,18.58,80.5,3.93,18.3,83.02,6.75,18.68,81.01,10.6,8.4,260.0,10.0,,
3.71,18.39,2023-07-30 03:00:00+00:00,65.63,4.35,18.35,67.15,2.87,18.15,74.8,4.16,18.53,72.6,8.8,6.5,250.0,11.0,,
3.71,18.34,2023-07-30 04:00:00+00:00,64.65,4.5,18.32,65.54,2.05,18.08,69.63,2.9,18.43,67.13,4.9,4.3,250.0,11.0,,
4.28,18.08,2023-07-30 05:00:00+00:00,64.39,4.78,18.01,65.0,1.91,17.81,67.6,3.29,18.1,65.42,6.7,4.0,260.0,13.0,,
4.7,18.38,2023-07-30 06:00:00+00:00,67.04,5.01,18.34,67.32,2.62,18.32,67.41,3.35,18.57,65.37,8.6,4.6,250.0,13.0,,
4.93,19.59,2023-07-30 07:00:00+00:00,64.21,5.33,19.6,65.01,2.23,19.05,67.38,3.3,19.23,65.69,9.1,4.3,230.0,12.0,,
4.29,18.22,2023-07-30 08:00:00+00:00,74.69,4.53,18.41,75.05,2.43,19.21,70.39,3.69,19.36,68.72,3.8,4.7,260.0,13.0,,
4.45,21.26,2023-07-30 09:00:00+00:00,62.17,4.7,20.87,64.13,2.05,19.86,66.01,3.18,19.81,65.06,1.3,4.3,250.0,13.0,,
5.24,23.79,2023-07-30 10:00:00+00:00,52.46,5.75,23.89,53.38,1.89,23.54,53.14,3.28,22.41,55.43,7.9,4.4,250.0,14.0,,
5.89,24.26,2023-07-30 11:00:00+00:00,52.85,6.3,24.9,52.25,2.31,22.71,56.03,3.52,22.08,57.07,12.4,4.6,240.0,14.0,,
5.51,23.88,2023-07-30 12:00:00+00:00,54.3,5.76,24.77,52.27,2.16,23.33,54.28,3.02,22.86,54.84,11.1,4.6,240.0,14.0,,
4.98,24.3,2023-07-30 13:00:00+00:00,52.88,4.91,25.26,51.29,2.2,22.52,56.51,2.88,22.24,56.53,6.1,4.5,240.0,14.0,,
4.69,24.52,2023-07-30 14:00:00+00:00,50.86,5.03,25.69,48.9,1.78,22.34,53.97,2.72,22.79,52.07,5.1,4.3,230.0,14.0,,
5.49,24.46,2023-07-30 15:00:00+00:00,53.83,5.8,25.41,52.19,2.68,23.23,53.49,3.69,23.63,51.3,8.5,5.7,230.0,13.0,,
7.96,21.99,2023-07-30 16:00:00+00:00,62.3,8.05,22.92,60.24,3.77,22.34,58.62,5.38,22.54,56.8,10.1,8.0,230.0,15.0,,
7.28,20.27,2023-07-30 17:00:00+00:00,70.9,8.57,20.82,69.82,4.35,20.74,68.03,7.24,20.75,67.09,10.8,9.0,230.0,15.0,,
5.97,19.65,2023-07-30 18:00:00+00:00,73.82,5.5,19.92,73.71,2.36,19.76,72.85,3.87,19.77,72.06,6.2,4.6,230.0,14.0,,
4.23,19.28,2023-07-30 19:00:00+00:00,76.66,4.8,19.49,76.79,2.09,19.53,76.1,2.97,19.54,75.1,2.9,2.9,240.0,13.0,,
3.63,18.83,2023-07-30 20:00:00+00:00,78.01,4.06,18.97,78.42,2.78,19.16,78.14,3.28,19.27,76.88,6.4,3.3,230.0,13.0,,
4.31,18.19,2023-07-30 21:00:00+00:00,81.17,4.85,18.33,81.7,2.19,18.28,79.25,3.5,18.48,78.13,7.8,3.9,220.0,12.0,,
4.14,17.71,2023-07-30 22:00:00+00:00,83.97,4.92,17.72,84.91,1.87,17.1,83.85,2.73,17.24,82.08,8.3,3.2,220.0,10.0,,
5.25,17.3,2023-07-30 23:00:00+00:00,88.94,5.14,17.36,89.61,1.65,16.36,92.91,2.21,16.64,90.41,8.2,1.8,250.0,15.0,,
6.16,17.62,2023-07-31 00:00:00+00:00,88.92,7.24,17.61,90.44,2.85,16.77,94.65,3.36,17.09,91.73,6.6,2.4,260.0,13.0,,
8.58,17.62,2023-07-31 01:00:00+00:00,88.23,9.33,17.6,89.72,4.06,17.23,92.64,4.84,17.59,89.76,2.1,4.1,250.0,13.0,,
14.52,17.68,2023-07-31 02:00:00+00:00,88.36,16.69,17.67,90.13,6.51,17.36,92.42,8.25,17.68,90.02,3.8,6.5,240.0,15.0,,
10.81,17.79,2023-07-31 03:00:00+00:00,85.73,13.08,17.75,87.28,6.42,17.44,90.03,8.97,17.78,87.51,8.1,7.9,240.0,15.0,,
11.16,17.65,2023-07-31 04:00:00+00:00,85.51,12.57,17.64,87.06,6.61,17.29,89.46,9.1,17.58,87.37,8.2,7.7,240.0,14.0,,
6.93,17.43,2023-07-31 05:00:00+00:00,88.37,8.43,17.45,89.63,5.08,17.16,91.78,7.12,17.47,89.47,6.2,6.7,230.0,13.0,,
4.28,17.53,2023-07-31 06:00:00+00:00,91.29,4.66,17.55,92.54,1.29,17.24,94.14,1.79,17.53,92.03,2.7,0.8,240.0,14.0,,
6.69,18.01,2023-07-31 07:00:00+00:00,90.62,7.9,18.03,92.0,2.57,17.68,94.02,3.16,17.95,91.99,0.4,1.4,240.0,14.0,,
6.31,20.11,2023-07-31 10:00:00+00:00,83.8,6.71,20.28,84.62,3.03,19.24,89.78,4.4,19.34,88.54,-1.4,3.5,240.0,14.0,,
5.41,20.21,2023-07-31 11:00:00+00:00,83.22,5.54,20.45,83.8,2.67,19.85,87.46,3.79,19.92,86.01,-0.2,3.5,230.0,14.0,,
4.85,21.15,2023-07-31 12:00:00+00:00,79.14,5.65,21.52,79.27,3.0,20.73,82.62,3.97,20.77,81.35,1.8,4.0,230.0,14.0,,
5.26,21.27,2023-07-31 13:00:00+00:00,77.88,5.84,21.86,77.01,2.67,21.32,79.33,4.16,21.25,78.75,3.2,4.4,230.0,14.0,,
3.8,21.02,2023-07-31 14:00:00+00:00,78.23,4.11,21.67,77.27,1.99,21.24,79.3,2.91,21.2,78.66,2.6,3.3,240.0,13.0,,
5.54,20.09,2023-07-31 15:00:00+00:00,81.77,5.7,20.47,81.55,2.86,19.71,87.12,3.54,19.78,85.78,0.8,2.7,230.0,13.0,,
5.01,19.81,2023-07-31 16:00:00+00:00,82.87,5.19,20.07,83.37,3.09,19.48,86.94,3.72,19.67,85.1,1.5,3.5,230.0,12.0,,
5.27,19.42,2023-07-31 17:00:00+00:00,85.48,6.46,19.61,86.28,2.46,19.76,85.49,3.59,19.9,83.99,1.2,3.4,230.0,12.0,,
5.62,19.14,2023-07-31 18:00:00+00:00,86.27,6.92,19.3,87.41,3.2,19.62,86.0,4.18,19.76,84.55,0.8,4.1,240.0,14.0,,
5.67,18.84,2023-07-31 19:00:00+00:00,79.35,6.15,18.77,81.18,2.48,19.01,82.45,3.55,19.18,80.85,2.7,3.5,240.0,12.0,,
5.79,18.64,2023-07-31 20:00:00+00:00,79.01,6.74,18.58,80.48,2.52,18.67,80.84,3.93,18.91,79.32,3.7,4.2,250.0,12.0,,
7.43,18.45,2023-07-31 21:00:00+00:00,76.41,8.45,18.43,77.49,2.84,18.39,79.03,3.84,18.66,77.39,6.6,4.6,250.0,12.0,,
7.14,18.3,2023-07-31 22:00:00+00:00,76.5,6.99,18.32,77.37,2.88,18.23,78.51,4.43,18.45,76.68,8.4,4.7,250.0,11.0,,
6.05,18.17,2023-07-31 23:00:00+00:00,77.55,6.65,18.12,78.49,3.23,18.07,79.42,4.94,18.3,77.52,5.4,5.3,250.0,10.0,,
6.48,18.03,2023-08-01 00:00:00+00:00,78.7,7.18,18.0,79.67,3.78,17.7,81.84,5.41,17.98,79.88,2.3,5.7,260.0,11.0,,
7.37,17.86,2023-08-01 01:00:00+00:00,78.87,7.77,17.85,79.77,4.03,17.44,82.73,5.74,17.75,80.57,3.0,6.1,260.0,11.0,,
5.64,17.44,2023-08-01 02:00:00+00:00,79.94,5.64,17.47,81.06,3.8,17.28,82.34,5.27,17.59,80.44,4.5,5.8,260.0,9.0,,
6.18,17.2,2023-08-01 03:00:00+00:00,81.73,6.48,17.17,83.22,3.95,16.07,91.25,4.99,16.5,86.84,2.9,4.5,260.0,13.0,,
6.69,17.47,2023-08-01 04:00:00+00:00,80.1,7.22,17.44,81.23,5.0,16.17,90.93,6.41,16.77,86.73,3.4,6.0,270.0,14.0,,
4.74,17.43,2023-08-01 05:00:00+00:00,78.76,5.26,17.42,79.77,4.04,16.46,88.21,5.43,16.92,85.11,2.8,5.3,260.0,13.0,,
4.52,17.41,2023-08-01 06:00:00+00:00,78.13,4.77,17.39,79.03,3.11,16.78,85.34,4.16,17.13,82.66,2.2,4.4,270.0,14.0,,
4.28,18.51,2023-08-01 07:00:00+00:00,74.41,4.83,18.62,74.67,2.71,17.64,80.95,3.97,17.83,78.83,3.3,4.1,260.0,13.0,,
4.24,19.4,2023-08-01 08:00:00+00:00,70.99,4.36,19.47,71.04,2.35,18.86,75.39,3.42,18.87,74.49,4.4,4.1,270.0,14.0,,
4.08,20.76,2023-08-01 09:00:00+00:00,67.0,4.26,20.98,66.77,2.08,19.91,70.07,3.11,19.52,70.58,3.3,3.9,270.0,13.0,,
3.26,23.86,2023-08-01 10:00:00+00:00,55.43,3.8,23.81,56.95,2.01,22.39,60.86,2.77,21.39,63.17,0.1,4.0,270.0,13.0,,
3.14,25.4,2023-08-01 11:00:00+00:00,51.1,3.31,25.49,52.22,2.17,22.65,59.19,3.01,21.65,62.06,1.8,4.5,260.0,12.0,,
3.61,23.94,2023-08-01 12:00:00+00:00,57.4,3.63,24.06,58.3,2.11,22.95,60.56,2.74,22.08,61.96,3.0,4.2,270.0,13.0,,
2.3,22.97,2023-08-01 13:00:00+00:00,59.53,2.9,22.98,60.36,1.63,22.52,60.87,2.15,21.82,62.34,2.6,3.5,270.0,10.0,,
2.85,21.99,2023-08-01 14:00:00+00:00,63.7,3.01,22.15,64.37,1.64,20.15,72.06,2.38,20.12,70.58,2.6,2.8,250.0,12.0,,
2.75,21.75,2023-08-01 15:00:00+00:00,61.66,2.73,22.01,61.38,2.4,21.61,65.19,3.37,21.58,64.55,3.2,4.4,270.0,12.0,,
2.6,21.59,2023-08-01 16:00:00+00:00,62.49,2.65,21.6,63.97,1.36,20.51,67.98,1.9,20.3,67.74,2.7,2.4,280.0,14.0,,
3.73,19.1,2023-08-01 17:00:00+00:00,72.22,3.57,19.21,72.98,1.82,20.14,68.59,2.35,19.99,68.63,2.0,3.1,250.0,9.0,,
3.05,19.77,2023-08-01 18:00:00+00:00,67.94,3.21,19.86,68.65,1.66,20.42,68.65,2.28,20.39,68.19,4.4,3.7,260.0,10.0,,
2.74,18.76,2023-08-01 19:00:00+00:00,69.63,3.05,18.8,70.5,1.24,19.14,69.87,2.05,19.14,69.15,4.4,3.1,260.0,10.0,,
2.56,18.24,2023-08-01 20:00:00+00:00,72.74,2.85,18.25,73.66,1.44,18.6,71.94,2.06,18.75,70.74,1.8,2.8,260.0,9.0,,
2.48,17.67,2023-08-01 22:00:00+00:00,76.08,2.85,17.67,77.03,1.83,18.0,77.93,2.39,18.25,76.13,-0.5,2.9,230.0,7.0,,
5.91,18.08,2023-08-01 23:00:00+00:00,76.7,6.21,18.06,77.87,2.68,17.98,78.27,3.64,18.26,76.51,2.1,4.5,220.0,8.0,,
7.05,17.88,2023-08-02 00:00:00+00:00,80.93,7.36,17.87,82.21,4.36,17.34,83.44,6.38,17.6,81.6,5.3,8.8,220.0,8.0,,
6.65,17.38,2023-08-02 01:00:00+00:00,82.68,7.16,17.35,84.15,4.17,17.4,85.17,5.8,17.74,83.08,2.7,7.1,210.0,9.0,,
6.62,17.09,2023-08-02 02:00:00+00:00,83.58,7.17,17.07,84.86,5.04,17.23,84.88,6.79,17.56,82.74,2.7,7.1,160.0,4.0,,
7.21,16.71,2023-08-02 03:00:00+00:00,83.58,7.93,16.73,84.68,5.1,16.84,85.46,7.18,17.16,83.49,5.0,6.5,170.0,5.0,,
9.42,16.07,2023-08-02 04:00:00+00:00,85.4,9.81,16.02,86.99,5.86,16.34,86.96,8.05,16.64,84.95,3.7,6.5,150.0,5.0,,
9.83,15.94,2023-08-02 05:00:00+00:00,86.85,10.36,15.92,88.29,6.58,16.31,86.76,8.72,16.55,84.97,1.2,7.2,140.0,5.0,,
9.86,16.0,2023-08-02 06:00:00+00:00,87.35,9.85,15.99,88.95,4.81,16.37,88.59,7.18,16.6,86.57,-1.1,5.4,140.0,4.0,,
9.21,15.96,2023-08-02 07:00:00+00:00,89.05,9.35,15.98,90.6,6.44,16.19,94.62,8.16,16.56,89.52,-0.7,4.8,130.0,6.0,,
6.54,16.53,2023-08-02 08:00:00+00:00,88.29,6.84,16.51,90.05,3.14,16.34,94.41,3.8,16.86,89.21,-1.1,2.5,130.0,6.0,,
1.7,17.25,2023-08-02 09:00:00+00:00,87.1,1.61,17.18,89.03,1.34,17.16,91.66,1.64,17.52,88.36,-3.5,0.7,140.0,7.0,,
1.91,18.9,2023-08-02 10:00:00+00:00,83.85,2.04,18.83,85.7,1.47,18.89,88.01,1.76,19.18,84.64,-4.9,0.4,200.0,12.0,,
4.22,21.93,2023-08-02 11:00:00+00:00,74.46,4.45,22.3,74.78,2.32,23.02,72.87,2.68,22.68,72.3,-2.6,2.1,210.0,13.0,,
4.61,24.09,2023-08-02 12:00:00+00:00,61.57,5.32,24.99,59.81,1.98,25.3,57.84,3.02,24.54,58.8,1.7,3.8,220.0,16.0,,
5.68,23.94,2023-08-02 13:00:00+00:00,59.41,6.42,24.93,57.09,2.09,26.36,49.92,3.33,25.91,50.35,6.2,4.3,230.0,17.0,,
6.5,23.32,2023-08-02 14:00:00+00:00,59.98,7.29,24.3,57.95,3.11,23.51,57.56,4.31,24.13,55.0,7.1,5.3,230.0,16.0,,
7.17,22.48,2023-08-02 15:00:00+00:00,61.27,8.82,23.38,59.32,3.64,23.64,56.14,5.34,23.79,54.61,6.8,6.8,230.0,16.0,,
6.42,21.43,2023-08-02 16:00:00+00:00,63.96,7.98,22.18,62.32,3.11,21.78,61.08,5.46,21.66,60.69,7.2,5.7,230.0,16.0,,
6.26,20.3,2023-08-02 17:00:00+00:00,68.75,7.98,21.25,66.49,4.08,20.82,66.13,6.74,20.79,65.6,5.4,7.3,230.0,16.0,,
4.57,17.99,2023-08-02 18:00:00+00:00,82.16,5.87,18.21,82.38,2.26,18.01,85.06,3.22,17.9,84.31,4.0,2.8,220.0,12.0,,
4.72,17.17,2023-08-02 19:00:00+00:00,87.47,5.23,17.31,88.41,2.38,17.4,88.96,3.89,17.57,86.86,1.5,3.3,200.0,11.0,,
3.01,16.58,2023-08-02 20:00:00+00:00,88.98,3.19,16.66,90.23,2.43,16.91,91.77,2.92,17.17,88.94,3.3,2.3,180.0,8.0,,
4.4,16.66,2023-08-02 21:00:00+00:00,89.3,4.83,16.71,90.83,2.45,17.06,91.53,2.88,17.38,88.8,2.3,1.9,180.0,9.0,,
4.85,16.92,2023-08-02 22:00:00+00:00,88.59,5.19,16.88,90.25,2.23,17.14,90.55,2.68,17.44,87.94,-1.9,2.0,180.0,8.0,,
4.09,16.81,2023-08-02 23:00:00+00:00,89.26,4.13,16.84,90.8,2.06,16.98,91.5,2.54,17.35,88.78,-0.8,1.7,240.0,7.0,,
5.32,17.03,2023-08-03 00:00:00+00:00,89.91,5.57,17.02,91.35,2.53,16.86,93.12,2.67,17.22,90.72,-1.7,1.3,270.0,10.0,,
3.81,17.27,2023-08-03 01:00:00+00:00,89.76,4.37,17.24,91.39,3.0,16.92,95.97,3.7,17.31,93.3,-6.2,3.2,260.0,10.0,,
4.34,17.43,2023-08-03 02:00:00+00:00,89.04,4.62,17.4,90.66,2.23,17.04,94.07,2.6,17.56,90.76,-4.8,2.3,250.0,9.0,,
7.23,17.56,2023-08-03 03:00:00+00:00,87.76,7.4,17.49,89.39,4.12,17.01,93.45,4.36,17.56,90.01,0.1,3.5,270.0,8.0,,
4.28,17.46,2023-08-03 04:00:00+00:00,85.83,4.45,17.42,87.58,5.94,16.95,94.61,5.26,17.61,89.97,0.1,4.3,250.0,8.0,,
6.58,17.58,2023-08-03 05:00:00+00:00,86.33,7.39,17.53,88.05,4.32,16.78,94.85,3.77,17.52,89.37,1.5,3.3,260.0,9.0,,
4.75,18.0,2023-08-03 06:00:00+00:00,85.12,5.3,17.99,86.62,3.55,17.15,93.31,4.1,17.71,89.15,4.2,3.7,280.0,4.0,,
2.97,20.41,2023-08-03 07:00:00+00:00,76.53,3.21,19.81,79.83,3.31,18.97,88.53,3.94,19.76,82.78,3.0,4.4,340.0,8.0,,
2.33,22.73,2023-08-03 08:00:00+00:00,66.6,2.85,21.5,71.86,2.06,20.68,80.62,2.99,20.94,77.65,2.2,3.5,310.0,8.0,,
2.64,22.68,2023-08-03 09:00:00+00:00,66.0,2.74,21.66,70.67,1.73,23.39,68.59,2.4,23.02,68.32,2.5,3.5,330.0,10.0,,
3.13,20.89,2023-08-03 10:00:00+00:00,71.57,2.88,20.2,75.38,1.63,22.43,69.71,2.3,22.38,68.69,1.8,2.6,340.0,14.0,,
2.73,21.74,2023-08-03 11:00:00+00:00,66.8,3.17,20.89,70.7,1.72,21.77,70.72,2.53,21.69,69.03,3.0,3.2,330.0,13.0,,
3.85,22.87,2023-08-03 12:00:00+00:00,61.6,4.32,21.86,65.92,1.91,23.78,61.11,2.4,23.34,61.26,0.6,3.2,330.0,13.0,,
3.22,23.25,2023-08-03 13:00:00+00:00,58.05,4.03,22.17,62.6,2.11,24.88,55.3,2.86,24.76,54.57,0.1,4.2,330.0,11.0,,
4.14,22.3,2023-08-03 14:00:00+00:00,60.26,4.59,21.47,64.18,2.24,23.15,59.32,3.17,22.98,58.87,4.7,4.8,320.0,11.0,,
3.61,19.41,2023-08-03 15:00:00+00:00,68.46,3.72,19.05,71.25,2.57,20.72,66.71,3.34,20.44,66.86,1.9,4.7,320.0,10.0,,
3.54,18.22,2023-08-03 16:00:00+00:00,72.86,3.93,17.99,74.98,2.12,19.62,70.45,3.13,19.29,70.71,-2.4,4.1,310.0,9.0,,
3.15,18.78,2023-08-03 17:00:00+00:00,69.14,3.07,18.58,70.79,1.8,19.66,69.2,2.86,19.44,68.6,-1.9,4.0,310.0,10.0,,
3.63,19.21,2023-08-03 18:00:00+00:00,67.96,3.74,19.0,69.8,2.23,19.15,71.94,3.27,19.03,71.29,-1.5,4.2,310.0,9.0,,
3.24,18.38,2023-08-03 19:00:00+00:00,70.22,3.45,18.18,72.06,1.98,19.22,69.65,2.83,19.12,69.0,0.0,4.0,310.0,9.0,,
3.69,17.51,2023-08-03 20:00:00+00:00,73.98,3.98,17.43,75.56,2.11,18.06,75.1,3.33,18.03,74.34,2.5,4.1,320.0,8.0,,
3.13,17.37,2023-08-03 21:00:00+00:00,75.07,3.72,17.31,76.47,2.34,17.65,76.67,3.39,17.75,75.36,2.7,4.3,310.0,8.0,,
3.79,17.27,2023-08-03 22:00:00+00:00,77.2,3.9,17.22,78.62,2.11,17.61,78.1,3.11,17.83,76.6,3.2,4.2,310.0,8.0,,
3.73,17.26,2023-08-03 23:00:00+00:00,78.45,4.03,17.21,79.9,2.32,17.46,80.14,3.36,17.7,78.22,4.0,4.2,310.0,8.0,,
4.0,17.26,2023-08-04 00:00:00+00:00,79.07,4.32,17.21,80.51,1.65,16.74,86.38,2.11,16.98,83.84,4.9,1.8,300.0,9.0,,
4.6,17.18,2023-08-04 01:00:00+00:00,79.67,4.92,17.14,81.2,2.7,16.38,89.45,3.59,16.64,86.95,5.7,3.1,310.0,8.0,,
4.43,17.1,2023-08-04 02:00:00+00:00,79.25,4.83,17.05,80.66,3.54,16.35,90.19,4.61,16.77,87.19,4.2,3.8,300.0,8.0,,
4.53,17.15,2023-08-04 03:00:00+00:00,79.38,4.5,17.11,80.86,3.52,16.31,89.44,4.67,16.83,86.01,3.2,3.6,300.0,9.0,,
3.31,17.06,2023-08-04 04:00:00+00:00,77.6,3.5,17.03,78.84,3.13,16.28,89.73,3.95,16.8,86.38,0.9,2.8,310.0,9.0,,
3.89,17.11,2023-08-04 05:00:00+00:00,79.37,4.28,17.03,80.78,3.04,16.27,89.59,3.76,16.81,85.92,0.7,2.7,320.0,8.0,,
2.96,17.35,2023-08-04 06:00:00+00:00,78.12,3.25,17.24,79.61,3.06,16.52,89.42,3.87,17.06,85.76,2.7,3.2,330.0,9.0,,
3.59,17.52,2023-08-04 07:00:00+00:00,78.96,3.68,17.37,80.46,2.95,17.38,84.85,3.9,18.02,80.76,4.6,3.5,320.0,9.0,,
2.67,20.47,2023-08-04 08:00:00+00:00,66.15,2.74,19.78,69.05,2.43,18.33,81.72,3.3,18.98,77.79,4.3,3.2,320.0,9.0,,
1.61,23.91,2023-08-04 09:00:00+00:00,53.25,2.05,22.46,58.57,1.52,21.34,67.93,2.07,21.54,64.8,1.9,3.0,320.0,8.0,,
