datetime,pm25,pm25_mean,pm25_NL49570,pm25_NL49557,pm25_NL49553,pm25_NL49572,pm25_NL49573,pm25_NL49551,winddirection,windspeed,temperature,humidity,sensorname,pm25_diff_WE,pm25_diff_NS,pm25_diff_coloc,pm25_upwind,pm25_diff_winddirection
2023-05-17 17:00:00+00:00,6.3,5.6625,3.9,8.7,4.9,6.8,6.4,6.6,350.0,7.0,,,superFrame,-0.39999999999999947,2.0999999999999996,3.799999999999999,8.7,-2.0999999999999996
2023-05-17 18:00:00+00:00,5.85,5.45,2.4,9.7,2.8,6.2,6.1,5.3,360.0,8.0,,,superFrame,-0.10000000000000053,4.3999999999999995,6.8999999999999995,9.7,-4.3999999999999995
2023-05-17 19:00:00+00:00,4.95,4.90625,2.6,6.7,2.8,2.5,6.8,5.7,30.0,6.0,,,superFrame,4.3,1.0,3.9000000000000004,6.7,-1.0
2023-05-17 20:00:00+00:00,4.5,3.95,2.9,7.4,1.9,-3.9,6.7,5.5,40.0,5.0,,,superFrame,10.6,1.9000000000000004,5.5,7.4,-1.9000000000000004
2023-05-17 21:00:00+00:00,4.550000000000001,3.4875,2.4,6.9,0.8,-2.6,4.9,2.0,30.0,4.0,,,superFrame,7.5,4.9,6.1000000000000005,6.9,-4.9
2023-05-17 22:00:00+00:00,4.199999999999999,4.3125,3.7,4.3,2.2,3.2,6.2,5.4,30.0,4.0,,,superFrame,3.0,-1.1000000000000005,2.0999999999999996,4.3,1.1000000000000005
2023-05-17 23:00:00+00:00,4.6,5.0375,3.6,4.8,4.2,7.5,4.5,11.9,30.0,5.0,,,superFrame,-3.0,-7.1000000000000005,0.5999999999999996,4.8,7.1000000000000005
2023-05-18 00:00:00+00:00,5.15,6.1125,3.9,7.2,3.0,16.1,5.4,8.9,40.0,4.0,,,superFrame,-10.700000000000001,-1.7000000000000002,4.2,7.2,1.7000000000000002
2023-05-18 01:00:00+00:00,5.6,6.025,6.4,7.0,2.1,4.9,5.8,5.4,60.0,5.0,,,superFrame,0.8999999999999995,1.5999999999999996,4.9,4.9,0.8999999999999995
2023-05-18 02:00:00+00:00,5.35,5.35625,5.7,6.1,0.6,-0.7,3.5,5.3,60.0,5.0,,,superFrame,4.2,0.7999999999999998,5.5,-0.7,4.2
2023-05-18 03:00:00+00:00,5.0,4.55,4.9,7.0,2.0,4.5,5.0,-1.9,70.0,5.0,,,superFrame,0.5,8.9,5.0,4.5,0.5
2023-05-18 04:00:00+00:00,4.949999999999999,4.73125,5.4,8.2,4.8,5.5,8.4,-1.5,110.0,2.0,,,superFrame,2.9000000000000004,9.7,3.3999999999999995,5.5,2.9000000000000004
2023-05-18 05:00:00+00:00,5.1,5.98125,3.0,7.7,4.9,16.0,7.9,5.8,90.0,3.0,,,superFrame,-8.1,1.9000000000000004,2.8,16.0,-8.1
2023-05-18 06:00:00+00:00,6.449999999999999,6.6375,4.4,6.3,6.3,10.6,18.2,7.1,80.0,3.0,,,superFrame,7.6,-0.7999999999999998,0.0,10.6,7.6
2023-05-18 07:00:00+00:00,5.75,6.4875,5.7,5.0,5.4,10.2,9.8,6.9,100.0,4.0,,,superFrame,-0.3999999999999986,-1.9000000000000004,-0.40000000000000036,10.2,-0.3999999999999986
2023-05-18 08:00:00+00:00,6.85,7.73125,4.1,5.9,3.6,12.0,10.6,7.1,100.0,5.0,,,superFrame,-1.4000000000000004,-1.1999999999999993,2.3000000000000003,12.0,-1.4000000000000004
2023-05-18 09:00:00+00:00,6.5,7.44375,3.6,7.9,5.8,12.2,13.3,9.1,90.0,5.0,,,superFrame,1.1000000000000014,-1.1999999999999993,2.1000000000000005,12.2,1.1000000000000014
2023-05-18 10:00:00+00:00,6.6,7.1375,4.8,8.8,6.5,9.9,10.9,11.2,80.0,4.0,,,superFrame,1.0,-2.3999999999999986,2.3000000000000007,9.9,1.0
2023-05-18 11:00:00+00:00,6.75,6.71875,7.2,9.8,5.4,7.7,8.2,10.9,90.0,5.0,,,superFrame,0.4999999999999991,-1.0999999999999996,4.4,7.7,0.4999999999999991
2023-05-18 12:00:00+00:00,7.550000000000001,7.3125,8.4,7.9,8.3,5.1,8.4,7.2,70.0,6.0,,,superFrame,3.3000000000000007,0.7000000000000002,-0.40000000000000036,5.1,3.3000000000000007
2023-05-18 13:00:00+00:00,7.449999999999999,7.7,8.2,6.4,9.7,5.5,8.5,4.3,70.0,7.0,,,superFrame,3.0,2.1000000000000005,-3.299999999999999,5.5,3.0
2023-05-18 14:00:00+00:00,7.4,7.60625,8.0,7.7,5.9,5.9,11.8,6.3,70.0,7.0,,,superFrame,5.9,1.4000000000000004,1.7999999999999998,5.9,5.9
2023-05-18 15:00:00+00:00,7.0,7.58125,6.7,10.1,5.8,7.7,12.1,6.7,80.0,7.0,,,superFrame,4.3999999999999995,3.3999999999999995,4.3,7.7,4.3999999999999995
2023-05-18 16:00:00+00:00,6.300000000000001,6.2375,4.8,9.2,5.7,7.8,6.7,6.2,50.0,5.0,,,superFrame,-1.0999999999999996,2.999999999999999,3.499999999999999,7.8,-1.0999999999999996
2023-05-18 17:00:00+00:00,5.75,6.2,7.5,7.9,4.5,4.9,4.6,5.6,50.0,6.0,,,superFrame,-0.3000000000000007,2.3000000000000007,3.4000000000000004,4.9,-0.3000000000000007
2023-05-18 18:00:00+00:00,6.300000000000001,6.65625,7.9,9.2,6.2,3.6,5.6,5.3,30.0,6.0,,,superFrame,1.9999999999999996,3.8999999999999995,2.999999999999999,9.2,-3.8999999999999995
2023-05-18 19:00:00+00:00,6.6,6.70625,4.9,10.1,7.0,3.8,7.7,5.8,30.0,7.0,,,superFrame,3.9000000000000004,4.3,3.0999999999999996,10.1,-4.3
2023-05-18 20:00:00+00:00,7.45,6.9375,6.1,9.6,5.9,3.9,10.7,4.9,40.0,7.0,,,superFrame,6.799999999999999,4.699999999999999,3.6999999999999993,9.6,-4.699999999999999
2023-05-18 21:00:00+00:00,6.55,6.475,5.0,7.6,6.8,0.3,6.0,4.3,50.0,7.0,,,superFrame,5.7,3.3,0.7999999999999998,0.3,5.7
2023-05-18 22:00:00+00:00,6.15,5.43125,4.2,8.4,6.5,0.1,4.4,3.6,60.0,7.0,,,superFrame,4.300000000000001,4.800000000000001,1.9000000000000004,0.1,4.300000000000001
2023-05-18 23:00:00+00:00,6.15,6.46875,6.2,10.8,2.3,2.5,9.2,6.9,60.0,8.0,,,superFrame,6.699999999999999,3.9000000000000004,8.5,2.5,6.699999999999999
2023-05-19 00:00:00+00:00,5.75,5.7625,5.5,9.2,2.6,2.1,10.4,8.9,70.0,8.0,,,superFrame,8.3,0.29999999999999893,6.6,2.1,8.3
2023-05-19 01:00:00+00:00,6.3,6.55625,5.3,7.7,6.0,2.1,20.2,7.6,80.0,6.0,,,superFrame,18.099999999999998,0.10000000000000053,1.7000000000000002,2.1,18.099999999999998
2023-05-19 02:00:00+00:00,6.35,6.7875,6.5,6.8,6.8,3.8,15.8,8.1,80.0,5.0,,,superFrame,12.0,-1.2999999999999998,0.0,3.8,12.0
2023-05-19 03:00:00+00:00,5.95,5.4625,6.5,4.1,1.6,6.2,1.9,10.0,80.0,6.0,,,superFrame,-4.300000000000001,-5.9,2.4999999999999996,6.2,-4.300000000000001
2023-05-19 04:00:00+00:00,6.550000000000001,5.775,6.2,7.7,-2.6,7.0,4.2,8.3,80.0,5.0,,,superFrame,-2.8,-0.6000000000000005,10.3,7.0,-2.8
2023-05-19 05:00:00+00:00,6.449999999999999,6.3125,4.5,8.2,0.6,6.1,4.4,7.1,90.0,5.0,,,superFrame,-1.6999999999999993,1.0999999999999996,7.6,6.1,-1.6999999999999993
2023-05-19 06:00:00+00:00,6.65,7.58125,7.5,6.5,3.7,5.8,6.8,7.2,70.0,5.0,,,superFrame,1.0,-0.7000000000000002,2.8,5.8,1.0
2023-05-19 07:00:00+00:00,8.149999999999999,26.375,8.7,7.5,3.7,297.2,20.6,4.3,80.0,5.0,,,superFrame,-276.59999999999997,3.2,3.8,297.2,-276.59999999999997
2023-05-19 08:00:00+00:00,8.45,8.1,5.8,8.3,5.4,14.1,11.2,6.5,80.0,5.0,,,superFrame,-2.9000000000000004,1.8000000000000007,2.9000000000000004,14.1,-2.9000000000000004
2023-05-19 09:00:00+00:00,8.25,8.8125,5.7,8.1,8.1,11.7,8.9,8.5,80.0,3.0,,,superFrame,-2.799999999999999,-0.40000000000000036,0.0,11.7,-2.799999999999999
2023-05-19 10:00:00+00:00,8.25,8.8,7.4,7.9,8.5,5.8,8.7,6.4,70.0,5.0,,,superFrame,2.8999999999999995,1.5,-0.5999999999999996,5.8,2.8999999999999995
2023-05-19 11:00:00+00:00,8.35,8.7375,8.8,9.7,9.3,4.6,10.2,5.0,70.0,6.0,,,superFrame,5.6,4.699999999999999,0.3999999999999986,4.6,5.6
2023-05-19 12:00:00+00:00,7.85,8.225,8.9,11.3,12.4,7.1,9.9,3.9,60.0,5.0,,,superFrame,2.8000000000000007,7.4,-1.0999999999999996,7.1,2.8000000000000007
2023-05-19 13:00:00+00:00,6.65,7.95,7.8,9.7,11.9,6.4,9.3,6.6,80.0,8.0,,,superFrame,2.9000000000000004,3.0999999999999996,-2.200000000000001,6.4,2.9000000000000004
2023-05-19 14:00:00+00:00,7.2,8.85625,7.5,6.9,10.9,6.7,9.9,11.4,60.0,6.0,,,superFrame,3.2,-4.5,-4.0,6.7,3.2
2023-05-19 15:00:00+00:00,7.4,8.55625,5.9,8.4,10.5,6.2,10.1,11.4,60.0,6.0,,,superFrame,3.8999999999999995,-3.0,-2.0999999999999996,6.2,3.8999999999999995
2023-05-19 16:00:00+00:00,6.550000000000001,7.44375,4.9,9.1,8.7,4.2,8.6,10.3,20.0,7.0,,,superFrame,4.3999999999999995,-1.200000000000001,0.40000000000000036,9.1,1.200000000000001
2023-05-19 17:00:00+00:00,6.65,6.3,5.1,7.7,8.6,3.5,8.0,8.2,360.0,9.0,,,superFrame,4.5,-0.4999999999999991,-0.8999999999999995,7.7,0.4999999999999991
2023-05-19 18:00:00+00:00,5.5,5.64375,5.7,5.1,5.4,4.3,6.5,6.5,360.0,8.0,,,superFrame,2.2,-1.4000000000000004,-0.3000000000000007,5.1,1.4000000000000004
2023-05-19 19:00:00+00:00,7.6,7.03125,10.0,7.6,-1.3,4.3,7.1,5.6,20.0,9.0,,,superFrame,2.8,2.0,8.9,7.6,-2.0
2023-05-19 20:00:00+00:00,8.65,7.525,9.8,7.9,-1.4,1.4,8.4,5.0,40.0,7.0,,,superFrame,7.0,2.9000000000000004,9.3,7.9,-2.9000000000000004
2023-05-19 21:00:00+00:00,7.45,7.43125,8.0,6.8,3.7,2.1,11.8,6.9,50.0,9.0,,,superFrame,9.700000000000001,-0.10000000000000053,3.0999999999999996,2.1,9.700000000000001
2023-05-19 22:00:00+00:00,7.45,7.85,7.2,8.2,6.1,8.1,12.9,7.4,50.0,9.0,,,superFrame,4.800000000000001,0.7999999999999989,2.0999999999999996,8.1,4.800000000000001
2023-05-19 23:00:00+00:00,7.5,7.23125,8.2,8.1,6.8,13.2,7.6,6.8,60.0,10.0,,,superFrame,-5.6,1.2999999999999998,1.2999999999999998,13.2,-5.6
2023-05-20 00:00:00+00:00,7.6,7.325,8.6,7.6,7.0,12.7,8.4,4.2,70.0,9.0,,,superFrame,-4.299999999999999,3.3999999999999995,0.5999999999999996,12.7,-4.299999999999999
2023-05-20 01:00:00+00:00,7.8,8.28125,8.0,6.9,6.5,7.6,10.7,5.4,70.0,9.0,,,superFrame,3.0999999999999996,1.5,0.40000000000000036,7.6,3.0999999999999996
2023-05-20 02:00:00+00:00,7.9,7.4875,8.1,7.8,6.5,7.9,9.2,8.4,60.0,6.0,,,superFrame,1.299999999999999,-0.6000000000000005,1.2999999999999998,7.9,1.299999999999999
2023-05-20 03:00:00+00:00,7.899999999999999,7.3625,5.6,7.2,3.7,11.7,8.2,5.7,50.0,5.0,,,superFrame,-3.5,1.5,3.5,11.7,-3.5
2023-05-20 04:00:00+00:00,7.9,7.73125,5.6,6.8,5.9,8.5,8.0,4.7,50.0,5.0,,,superFrame,-0.5,2.0999999999999996,0.8999999999999995,8.5,-0.5
2023-05-20 05:00:00+00:00,8.5,8.38125,5.3,6.5,10.1,6.2,8.8,4.6,70.0,9.0,,,superFrame,2.6000000000000005,1.9000000000000004,-3.5999999999999996,6.2,2.6000000000000005
2023-05-20 06:00:00+00:00,8.05,9.0,6.5,6.6,8.6,7.7,8.2,7.9,70.0,9.0,,,superFrame,0.4999999999999991,-1.3000000000000007,-2.0,7.7,0.4999999999999991
2023-05-20 07:00:00+00:00,7.800000000000001,8.40625,9.5,7.7,8.7,11.0,7.5,10.7,70.0,7.0,,,superFrame,-3.5,-2.999999999999999,-0.9999999999999991,11.0,-3.5
2023-05-20 08:00:00+00:00,8.45,8.55,8.9,9.7,8.7,13.3,7.5,10.8,60.0,6.0,,,superFrame,-5.800000000000001,-1.1000000000000014,1.0,13.3,-5.800000000000001
2023-05-20 09:00:00+00:00,7.300000000000001,7.875,7.1,9.3,8.8,11.6,6.6,10.6,50.0,6.0,,,superFrame,-5.0,-1.299999999999999,0.5,11.6,-5.0
2023-05-20 10:00:00+00:00,6.199999999999999,6.775,6.6,7.5,8.9,5.8,4.6,8.8,50.0,8.0,,,superFrame,-1.2000000000000002,-1.3000000000000007,-1.4000000000000004,5.8,-1.2000000000000002
2023-05-20 11:00:00+00:00,6.449999999999999,7.4125,3.8,9.0,7.4,2.7,6.6,8.4,60.0,8.0,,,superFrame,3.8999999999999995,0.5999999999999996,1.5999999999999996,2.7,3.8999999999999995
2023-05-20 12:00:00+00:00,6.35,7.41875,5.9,10.9,6.7,3.6,7.2,10.1,70.0,9.0,,,superFrame,3.6,0.8000000000000007,4.2,3.6,3.6
2023-05-20 13:00:00+00:00,7.2,6.99375,8.5,11.0,8.3,3.9,8.9,11.8,60.0,12.0,,,superFrame,5.0,-0.8000000000000007,2.6999999999999993,3.9,5.0
2023-05-20 14:00:00+00:00,5.35,6.5,6.3,9.9,7.4,3.2,15.8,10.2,30.0,9.0,,,superFrame,12.600000000000001,-0.29999999999999893,2.5,9.9,0.29999999999999893
2023-05-20 15:00:00+00:00,5.4,5.825,6.7,7.6,7.4,2.5,7.4,7.1,30.0,10.0,,,superFrame,4.9,0.5,0.1999999999999993,7.6,-0.5
2023-05-20 16:00:00+00:00,6.85,6.83125,5.7,6.9,8.9,6.2,7.8,6.8,40.0,11.0,,,superFrame,1.5999999999999996,0.10000000000000053,-2.0,6.9,-0.10000000000000053
2023-05-20 17:00:00+00:00,7.85,7.8625,6.2,8.3,9.1,8.3,9.3,8.7,40.0,10.0,,,superFrame,1.0,-0.3999999999999986,-0.7999999999999989,8.3,0.3999999999999986
2023-05-20 18:00:00+00:00,7.15,7.4,6.5,5.1,8.3,6.1,7.8,8.9,40.0,9.0,,,superFrame,1.7000000000000002,-3.8000000000000007,-3.200000000000001,5.1,3.8000000000000007
2023-05-20 19:00:00+00:00,6.9,6.8,4.7,5.5,9.0,4.2,6.8,7.0,50.0,9.0,,,superFrame,2.5999999999999996,-1.5,-3.5,4.2,2.5999999999999996
2023-05-20 20:00:00+00:00,6.7,6.49375,4.1,7.0,6.9,4.3,9.6,4.8,40.0,8.0,,,superFrame,5.3,2.2,0.09999999999999964,7.0,-2.2
2023-05-20 21:00:00+00:00,6.45,5.41875,1.9,4.2,0.8,2.4,8.0,0.7,50.0,7.0,,,superFrame,5.6,3.5,3.4000000000000004,2.4,5.6
2023-05-20 22:00:00+00:00,5.7,5.375,4.5,5.5,1.5,4.6,6.1,1.2,40.0,6.0,,,superFrame,1.5,4.3,4.0,5.5,-4.3
2023-05-20 23:00:00+00:00,5.9,6.15625,6.9,7.6,5.1,4.3,8.1,2.8,40.0,6.0,,,superFrame,3.8,4.8,2.5,7.6,-4.8
2023-05-21 00:00:00+00:00,6.199999999999999,6.69375,7.4,7.1,4.1,5.0,10.3,4.0,10.0,5.0,,,superFrame,5.300000000000001,3.0999999999999996,3.0,7.1,-3.0999999999999996
2023-05-21 01:00:00+00:00,6.9,7.225,8.4,6.5,6.1,10.3,7.5,6.9,30.0,5.0,,,superFrame,-2.8000000000000007,-0.40000000000000036,0.40000000000000036,6.5,0.40000000000000036
2023-05-21 02:00:00+00:00,7.6,7.35625,9.2,7.7,8.7,8.3,6.6,7.2,20.0,4.0,,,superFrame,-1.700000000000001,0.5,-0.9999999999999991,7.7,-0.5
2023-05-21 03:00:00+00:00,7.800000000000001,7.86875,7.7,8.7,9.9,9.1,11.4,6.9,10.0,5.0,,,superFrame,2.3000000000000007,1.799999999999999,-1.200000000000001,8.7,-1.799999999999999
2023-05-21 04:00:00+00:00,8.25,8.28125,4.5,7.0,10.8,12.6,11.6,8.4,20.0,5.0,,,superFrame,-1.0,-1.4000000000000004,-3.8000000000000007,7.0,1.4000000000000004
2023-05-21 05:00:00+00:00,8.3,8.6375,3.4,4.6,8.7,10.6,12.5,8.1,30.0,6.0,,,superFrame,1.9000000000000004,-3.5,-4.1,4.6,3.5
2023-05-21 06:00:00+00:00,7.5,7.63125,3.3,6.2,9.9,10.8,12.5,7.2,20.0,6.0,,,superFrame,1.6999999999999993,-1.0,-3.7,6.2,1.0
2023-05-21 07:00:00+00:00,7.65,7.84375,5.6,7.5,9.8,9.5,10.2,10.3,30.0,7.0,,,superFrame,0.6999999999999993,-2.8000000000000007,-2.3000000000000007,7.5,2.8000000000000007
2023-05-21 08:00:00+00:00,8.55,8.65,6.3,3.8,9.5,16.5,8.2,11.9,30.0,6.0,,,superFrame,-8.3,-8.100000000000001,-5.7,3.8,8.100000000000001
2023-05-21 09:00:00+00:00,8.5,8.375,7.0,2.1,11.8,9.0,8.3,11.6,40.0,7.0,,,superFrame,-0.6999999999999993,-9.5,-9.700000000000001,2.1,9.5
2023-05-21 10:00:00+00:00,8.6,9.26875,6.3,7.7,16.8,11.8,8.6,11.4,360.0,6.0,,,superFrame,-3.200000000000001,-3.7,-9.100000000000001,7.7,3.7
2023-05-21 11:00:00+00:00,8.75,8.53125,7.4,11.2,2.6,10.8,5.1,8.8,350.0,9.0,,,superFrame,-5.700000000000001,2.3999999999999986,8.6,11.2,-2.3999999999999986
2023-05-21 12:00:00+00:00,8.649999999999999,8.2375,6.5,8.9,6.8,5.8,4.6,6.5,350.0,9.0,,,superFrame,-1.2000000000000002,2.4000000000000004,2.1000000000000005,8.9,-2.4000000000000004
2023-05-21 13:00:00+00:00,8.5,8.09375,7.0,9.7,7.4,5.6,5.4,9.0,360.0,10.0,,,superFrame,-0.1999999999999993,0.6999999999999993,2.299999999999999,9.7,-0.6999999999999993
2023-05-21 14:00:00+00:00,7.95,7.56875,7.4,10.8,5.9,1.9,8.8,11.0,360.0,9.0,,,superFrame,6.9,-0.1999999999999993,4.9,10.8,0.1999999999999993
2023-05-21 15:00:00+00:00,7.7,7.53125,1.9,9.9,6.8,0.4,12.7,10.0,350.0,9.0,,,superFrame,12.299999999999999,-0.09999999999999964,3.1000000000000005,9.9,0.09999999999999964
2023-05-21 16:00:00+00:00,8.350000000000001,8.16875,4.6,8.8,8.7,5.6,10.7,11.3,350.0,9.0,,,superFrame,5.1,-2.5,0.10000000000000142,8.8,2.5
2023-05-21 17:00:00+00:00,8.6,8.40625,8.9,7.1,10.6,5.6,8.6,14.6,350.0,8.0,,,superFrame,3.0,-7.5,-3.5,7.1,7.5
2023-05-21 18:00:00+00:00,9.5,9.8875,8.6,6.6,9.6,6.8,9.5,19.4,350.0,8.0,,,superFrame,2.7,-12.799999999999999,-3.0,6.6,12.799999999999999
2023-05-21 19:00:00+00:00,11.0,10.96875,7.9,8.9,9.6,8.9,10.8,11.2,360.0,8.0,,,superFrame,1.9000000000000004,-2.299999999999999,-0.6999999999999993,8.9,2.299999999999999
2023-05-21 20:00:00+00:00,10.6,11.06875,8.3,10.2,7.2,7.5,8.3,8.7,10.0,7.0,,,superFrame,0.8000000000000007,1.5,2.999999999999999,10.2,-1.5
2023-05-21 21:00:00+00:00,10.15,10.00625,9.0,9.3,4.4,7.8,6.8,7.5,360.0,7.0,,,superFrame,-1.0,1.8000000000000007,4.9,9.3,-1.8000000000000007
2023-05-21 22:00:00+00:00,10.5,11.8625,10.5,8.5,5.6,9.8,6.9,9.3,360.0,6.0,,,superFrame,-2.9000000000000004,-0.8000000000000007,2.9000000000000004,8.5,0.8000000000000007
2023-05-21 23:00:00+00:00,11.2,12.33125,9.7,9.5,7.7,10.6,5.7,8.7,360.0,5.0,,,superFrame,-4.8999999999999995,0.8000000000000007,1.7999999999999998,9.5,-0.8000000000000007
2023-05-22 00:00:00+00:00,12.25,13.09375,8.5,11.6,9.3,8.5,7.4,10.8,350.0,5.0,,,superFrame,-1.0999999999999996,0.7999999999999989,2.299999999999999,11.6,-0.7999999999999989
2023-05-22 01:00:00+00:00,13.0,12.5375,10.5,9.2,12.8,9.3,9.1,12.4,10.0,4.0,,,superFrame,-0.20000000000000107,-3.200000000000001,-3.6000000000000014,9.2,3.200000000000001
2023-05-22 02:00:00+00:00,13.55,14.7875,10.0,8.0,13.2,13.5,10.2,12.4,340.0,2.0,,,superFrame,-3.3000000000000007,-4.4,-5.199999999999999,8.0,4.4
2023-05-22 03:00:00+00:00,14.95,14.171428571428573,9.7,11.1,11.7,18.0,7.7,13.8,340.0,5.0,,,superFrame,-10.3,-2.700000000000001,-0.5999999999999996,11.1,2.700000000000001
2023-05-22 04:00:00+00:00,16.85,16.085714285714285,12.9,12.8,10.6,16.5,8.0,20.1,330.0,3.0,,,superFrame,-8.5,-7.300000000000001,2.200000000000001,12.8,7.300000000000001
2023-05-22 05:00:00+00:00,17.6,17.72142857142857,13.9,16.1,18.2,16.6,9.2,22.8,20.0,2.0,,,superFrame,-7.400000000000002,-6.699999999999999,-2.099999999999998,16.1,6.699999999999999
2023-05-22 06:00:00+00:00,18.65,18.625,18.7,16.2,16.8,15.1,9.3,12.3,270.0,2.0,,,superFrame,-5.799999999999999,3.8999999999999986,-0.6000000000000014,9.3,5.799999999999999
2023-05-22 07:00:00+00:00,19.65,19.075,18.1,11.9,10.8,20.4,12.9,21.6,320.0,1.0,,,superFrame,-7.499999999999998,-9.700000000000001,1.0999999999999996,11.9,9.700000000000001
2023-05-22 10:00:00+00:00,14.25,13.55,9.7,11.4,15.8,14.3,15.9,12.4,80.0,4.0,,,superFrame,1.5999999999999996,-1.0,-4.4,14.3,1.5999999999999996
2023-05-22 11:00:00+00:00,14.65,14.475,7.7,9.5,13.5,8.7,15.2,14.1,350.0,7.0,,,superFrame,6.5,-4.6,-4.0,9.5,4.6
2023-05-22 12:00:00+00:00,14.15,15.2875,10.6,7.4,12.8,6.0,12.7,13.8,350.0,8.0,,,superFrame,6.699999999999999,-6.4,-5.4,7.4,6.4
2023-05-22 13:00:00+00:00,13.2,12.726666666666668,13.3,7.0,10.5,9.2,10.0,12.8,360.0,7.0,,,superFrame,0.8000000000000007,-5.800000000000001,-3.5,7.0,5.800000000000001
2023-05-22 14:00:00+00:00,11.75,11.36875,11.7,2.0,10.3,18.6,11.2,13.7,350.0,8.0,,,superFrame,-7.400000000000002,-11.7,-8.3,2.0,11.7
2023-05-22 15:00:00+00:00,10.15,10.8875,9.5,22.4,13.1,11.7,10.4,12.6,360.0,6.0,,,superFrame,-1.299999999999999,9.799999999999999,9.299999999999999,22.4,-9.799999999999999
2023-05-22 16:00:00+00:00,8.3,9.13125,8.5,13.3,12.6,7.6,16.0,13.2,340.0,7.0,,,superFrame,8.4,0.10000000000000142,0.7000000000000011,13.3,-0.10000000000000142
2023-05-22 17:00:00+00:00,8.05,8.59375,7.8,11.2,14.1,6.8,9.9,18.6,350.0,7.0,,,superFrame,3.1000000000000005,-7.400000000000002,-2.9000000000000004,11.2,7.400000000000002
2023-05-22 18:00:00+00:00,10.5,11.39375,10.8,19.2,14.2,10.2,12.3,21.6,350.0,5.0,,,superFrame,2.1000000000000014,-2.400000000000002,5.0,19.2,2.400000000000002
2023-05-22 19:00:00+00:00,13.35,15.425,14.1,29.2,16.2,8.4,13.1,15.6,330.0,8.0,,,superFrame,4.699999999999999,13.6,13.0,29.2,-13.6
2023-05-22 20:00:00+00:00,11.95,10.975,14.3,8.1,10.5,9.2,8.8,14.5,360.0,7.0,,,superFrame,-0.3999999999999986,-6.4,-2.4000000000000004,8.1,6.4
2023-05-22 21:00:00+00:00,9.85,8.91875,10.5,6.1,8.0,11.3,7.0,11.6,340.0,9.0,,,superFrame,-4.300000000000001,-5.5,-1.9000000000000004,6.1,5.5
2023-05-22 22:00:00+00:00,8.3,8.7625,6.2,6.7,5.7,16.5,8.2,9.0,340.0,9.0,,,superFrame,-8.3,-2.3,1.0,6.7,2.3
2023-05-22 23:00:00+00:00,10.95,11.1875,8.8,9.9,10.3,14.3,8.8,10.7,340.0,10.0,,,superFrame,-5.5,-0.7999999999999989,-0.40000000000000036,9.9,0.7999999999999989
2023-05-23 00:00:00+00:00,12.75,12.46875,13.0,9.5,11.0,13.5,9.1,14.2,350.0,11.0,,,superFrame,-4.4,-4.699999999999999,-1.5,9.5,4.699999999999999
2023-05-23 01:00:00+00:00,10.8,10.94375,12.0,9.7,6.8,13.4,6.9,13.7,350.0,10.0,,,superFrame,-6.5,-4.0,2.8999999999999995,9.7,4.0
2023-05-23 02:00:00+00:00,9.9,9.31875,10.3,3.4,7.9,17.1,7.2,12.0,350.0,11.0,,,superFrame,-9.900000000000002,-8.6,-4.5,3.4,8.6
2023-05-23 03:00:00+00:00,10.1,10.16875,9.1,17.4,9.9,10.8,5.3,9.6,350.0,12.0,,,superFrame,-5.500000000000001,7.799999999999999,7.499999999999998,17.4,-7.799999999999999
2023-05-23 04:00:00+00:00,6.5,6.58125,7.5,0.6,9.2,16.8,6.0,4.2,350.0,12.0,,,superFrame,-10.8,-3.6,-8.6,0.6,3.6
2023-05-23 05:00:00+00:00,10.15,9.15625,10.3,21.7,11.9,14.3,11.6,4.6,350.0,10.0,,,superFrame,-2.700000000000001,17.1,9.799999999999999,21.7,-17.1
2023-05-23 06:00:00+00:00,8.25,7.84375,8.8,-3.5,9.9,10.1,4.6,8.2,360.0,12.0,,,superFrame,-5.5,-11.7,-13.4,-3.5,11.7
2023-05-23 07:00:00+00:00,5.8,5.553333333333333,5.5,0.8,4.8,7.6,2.7,6.9,360.0,11.0,,,superFrame,-4.8999999999999995,-6.1000000000000005,-4.0,0.8,6.1000000000000005
2023-05-23 08:00:00+00:00,7.5,6.959999999999999,9.6,6.0,5.6,8.0,11.2,7.1,360.0,11.0,,,superFrame,3.1999999999999993,-1.0999999999999996,0.40000000000000036,6.0,1.0999999999999996
2023-05-23 09:00:00+00:00,8.8,9.18,10.9,7.7,7.8,11.1,12.6,9.5,360.0,11.0,,,superFrame,1.5,-1.7999999999999998,-0.09999999999999964,7.7,1.7999999999999998
2023-05-23 10:00:00+00:00,9.0,8.186666666666666,7.9,9.5,10.3,12.7,4.5,9.2,360.0,11.0,,,superFrame,-8.2,0.3000000000000007,-0.8000000000000007,9.5,-0.3000000000000007
2023-05-23 11:00:00+00:00,9.3,9.6,7.1,9.3,10.9,9.7,3.0,8.3,360.0,10.0,,,superFrame,-6.699999999999999,1.0,-1.5999999999999996,9.3,-1.0
2023-05-23 12:00:00+00:00,8.3,8.74,8.0,7.8,9.9,10.1,8.3,7.8,360.0,9.0,,,superFrame,-1.799999999999999,0.0,-2.1000000000000005,7.8,0.0
2023-05-23 13:00:00+00:00,7.8,8.68,5.8,7.8,8.6,11.2,6.8,6.7,360.0,9.0,,,superFrame,-4.3999999999999995,1.0999999999999996,-0.7999999999999998,7.8,-1.0999999999999996
